Scenario,Station,Index,n_models_available,n_sig_increasing,n_sig_decreasing,n_non_sig,median_sen_slope,median_Z,median_p_descriptive_only,sign_agreement_pct,sig_agreement_pct
SSP2-4.5,351004,PRCPTOT,7,0,2,5,-1.978888888888883,-0.36321020142459026,0.1766779929178528,57.142857142857146,71.42857142857143
SSP2-4.5,351004,R10mm,7,1,3,3,-0.2,-1.903806934700089,0.0158544072338593,57.142857142857146,42.857142857142854
SSP2-4.5,351004,R20mm,7,0,3,4,-0.05555555555555555,-0.5417888056897957,0.06810647247330447,57.142857142857146,57.142857142857146
SSP2-4.5,351004,R50mm,7,2,2,3,0.0,0.214674933005303,0.047349825540746134,57.142857142857146,42.857142857142854
SSP2-4.5,351004,R95p,7,1,2,4,0.1310344827586211,0.0,0.10413449462615093,57.142857142857146,57.142857142857146
SSP2-4.5,351004,R99p,7,1,0,6,0.0,0.666299350740502,0.18710334932008355,100.0,85.71428571428571
SSP2-4.5,351004,Rx1day,7,2,2,3,0.20888888888888918,0.6384861663010701,0.028067632801208553,57.142857142857146,42.857142857142854
SSP2-4.5,351004,Rx5day,7,3,2,2,1.1620000000000004,1.7621343139065027,0.025163523049712755,71.42857142857143,42.857142857142854
SSP2-4.5,351004,SDII,7,0,1,6,0.007506742583158754,0.10883355602099756,0.39343658821015504,57.142857142857146,85.71428571428571
SSP2-4.5,351005,CDD,7,1,4,2,-0.2222222222222222,-2.0874562397464516,0.005498871413117496,71.42857142857143,57.142857142857146
SSP2-4.5,351005,CWD,7,2,2,3,0.0,1.2966218245963266,0.0006831176391265975,42.857142857142854,42.857142857142854
SSP2-4.5,351005,PRCPTOT,7,2,1,4,-2.9276,-0.6299374170859166,0.14600242160613663,57.142857142857146,57.142857142857146
