model,station,scenario,window,index,raw_change_pct,method,bc_change_pct,S_mod,S_bc,PE_pct
ACCESS-ESM1-5,351003,ssp585,Near,q90,2.385564151512123,qm,-1.37634412190952,1.0238556415151212,0.9862365587809048,-3.674256526881758
ACCESS-ESM1-5,351003,ssp585,Near,q95,-6.193345910720272,qm,-2.54855736572491,0.9380665408927972,0.9745144263427508,3.8854264448303
ACCESS-ESM1-5,351003,ssp585,Near,q99,-4.9638874394553865,qm,-3.661490595515207,0.9503611256054462,0.963385094044848,1.370423104280977
ACCESS-ESM1-5,351003,ssp585,Near,wet_day_pct,6.072263979956284,qm,7.916596121809534,1.0607226397995628,1.0791659612180953,1.7387506145826723
ACCESS-ESM1-5,351004,ssp245,Near,CDD,1.3645224171540018,qm,4.201680672268908,1.01364522417154,1.0420168067226891,2.798965740142201
ACCESS-ESM1-5,351004,ssp245,Near,CWD,6.806282722513074,qm,10.211946050096332,1.068062827225131,1.1021194605009634,3.1886357625902235
ACCESS-ESM1-5,351004,ssp245,Near,PRCPTOT,5.727016120007839,qm,2.241403956319814,1.0572701612000783,1.0224140395631982,-3.2968036851920512
ACCESS-ESM1-5,351004,ssp245,Near,PRCPTOT_dry,8.833043604524185,qm,7.835420765618607,1.088330436045242,1.078354207656186,-0.9166543596177772
ACCESS-ESM1-5,351004,ssp245,Near,PRCPTOT_wet,3.9391224093811,qm,-1.0328255479098556,1.039391224093811,0.9896717445209016,-4.783519277474878
ACCESS-ESM1-5,351004,ssp245,Near,R10mm,-3.703703703703691,qm,-3.565062388591788,0.9629629629629632,0.964349376114082,0.1439736733854326
ACCESS-ESM1-5,351004,ssp245,Near,R20mm,40.47619047619048,qm,-1.3991769547325186,1.4047619047619049,0.9860082304526748,-29.80958359489433
ACCESS-ESM1-5,351004,ssp245,Near,R50mm,216.66666666666663,qm,21.73913043478261,3.166666666666666,1.2173913043478262,-61.55606407322654
ACCESS-ESM1-5,351004,ssp245,Near,R95p,159.49410365208266,qm,11.331562616245732,2.5949410365208267,1.1133156261624573,-57.09668888449435
ACCESS-ESM1-5,351004,ssp245,Near,R99p,163.8190175656203,qm,48.34137050551761,2.638190175656203,1.483413705055176,-43.77154009808246
ACCESS-ESM1-5,351004,ssp245,Near,Rx1day,32.9158977987271,qm,23.18477370126792,1.329158977987271,1.2318477370126792,-7.3212642419907485
